Time [s],Packet ID,MOSI,MISO
0.0063633,611,0x8C,0x8D
0.0063653,611,0x8D,0x8E
0.0063673,611,0x8E,0x8F
0.0063737,612,0x90,0x91
0.0063757,612,0x91,0x92
0.0063777,612,0x92,0x93
0.0063841,613,0x94,0x95
0.0063861,613,0x95,0x96
0.0063881,613,0x96,0x97
0.0063945,614,0x98,0x99
0.0063965,614,0x99,0x9A
0.0063985,614,0x9A,0x9B
0.0064049,615,0x9C,0x9D
0.0064069,615,0x9D,0x9E
0.0064089,615,0x9E,0x9F
0.0064153,616,0xA0,0xA1
0.0064173,616,0xA1,0xA2
0.0064193,616,0xA2,0xA3
0.0064257,617,0xA4,0xA5
0.0064277,617,0xA5,0xA6
0.0064297,617,0xA6,0xA7
0.0064361,618,0xA8,0xA9
0.0064381,618,0xA9,0xAA
0.0064401,618,0xAA,0xAB
0.0064465,619,0xAC,0xAD
0.0064485,619,0xAD,0xAE
0.0064505,619,0xAE,0xAF
0.0064569,620,0xB0,0xB1
0.0064589,620,0xB1,0xB2
0.0064609,620,0xB2,0xB3
0.0064673,621,0xB4,0xB5
0.0064693,621,0xB5,0xB6
0.0064713,621,0xB6,0xB7
0.0064777,622,0xB8,0xB9
0.0064797,622,0xB9,0xBA
0.0064817,622,0xBA,0xBB
0.0064881,623,0xBC,0xBD
0.0064901,623,0xBD,0xBE
0.0064921,623,0xBE,0xBF
0.0064985,624,0xC0,0xC1
0.0065005,624,0xC1,0xC2
0.0065025,624,0xC2,0xC3
0.0065089,625,0xC4,0xC5
0.0065109,625,0xC5,0xC6
0.0065129,625,0xC6,0xC7
0.0065193,626,0xC8,0xC9
0.0065213,626,0xC9,0xCA
0.0065233,626,0xCA,0xCB
0.0065297,627,0xCC,0xCD
0.0065317,627,0xCD,0xCE
0.0065337,627,0xCE,0xCF
0.0065401,628,0xD0,0xD1
0.0065421,628,0xD1,0xD2
0.0065441,628,0xD2,0xD3
0.0065505,629,0xD4,0xD5
0.0065525,629,0xD5,0xD6
0.0065545,629,0xD6,0xD7
0.0065609,630,0xD8,0xD9
0.0065629,630,0xD9,0xDA
0.0065649,630,0xDA,0xDB
0.0065713,631,0xDC,0xDD
0.0065733,631,0xDD,0xDE
0.0065753,631,0xDE,0xDF
0.0065817,632,0xE0,0xE1
0.0065837,632,0xE1,0xE2
0.0065857,632,0xE2,0xE3
0.0065921,633,0xE4,0xE5
0.0065941,633,0xE5,0xE6
0.0065961,633,0xE6,0xE7
0.0066025,634,0xE8,0xE9
0.0066045,634,0xE9,0xEA
0.0066065,634,0xEA,0xEB
0.0066129,635,0xEC,0xED
0.0066149,635,0xED,0xEE
0.0066169,635,0xEE,0xEF
0.0066233,636,0xF0,0xF1
0.0066253,636,0xF1,0xF2
0.0066273,636,0xF2,0xF3
0.0066337,637,0xF4,0xF5
0.0066357,637,0xF5,0xF6
0.0066377,637,0xF6,0xF7
0.0066441,638,0xF8,0xF9
0.0066461,638,0xF9,0xFA
0.0066481,638,0xFA,0xFB
0.0066545,639,0xFC,0xFD
0.0066565,639,0xFD,0xFE
0.0066585,639,0xFE,0xFF
0.0066649,640,0x00,0x01
0.0066669,640,0x01,0x02
0.0066689,640,0x02,0x03
0.0066753,641,0x04,0x05
0.0066773,641,0x05,0x06
0.0066793,641,0x06,0x07
0.0066857,642,0x08,0x09
0.0066877,642,0x09,0x0A
0.0066897,642,0x0A,0x0B
0.0066961,643,0x0C,0x0D
0.0066981,643,0x0D,0x0E
0.0067001,643,0x0E,0x0F
0.0067065,644,0x10,0x11
0.0067085,644,0x11,0x12
0.0067105,644,0x12,0x13
0.0067169,645,0x14,0x15
0.0067189,645,0x15,0x16
0.0067209,645,0x16,0x17
0.0067273,646,0x18,0x19
0.0067293,646,0x19,0x1A
0.0067313,646,0x1A,0x1B
0.0067377,647,0x1C,0x1D
0.0067397,647,0x1D,0x1E
0.0067417,647,0x1E,0x1F
0.0067481,648,0x20,0x21
0.0067501,648,0x21,0x22
0.0067521,648,0x22,0x23
0.0067585,649,0x24,0x25
0.0067605,649,0x25,0x26
0.0067625,649,0x26,0x27
0.0067689,650,0x28,0x29
0.0067709,650,0x29,0x2A
0.0067729,650,0x2A,0x2B
0.0067793,651,0x2C,0x2D
0.0067813,651,0x2D,0x2E
0.0067833,651,0x2E,0x2F
0.0067897,652,0x30,0x31
0.0067917,652,0x31,0x32
0.0067937,652,0x32,0x33
0.0068001,653,0x34,0x35
0.0068021,653,0x35,0x36
0.0068041,653,0x36,0x37
0.0068105,654,0x38,0x39
0.0068125,654,0x39,0x3A
0.0068145,654,0x3A,0x3B
0.0068209,655,0x3C,0x3D
0.0068229,655,0x3D,0x3E
0.0068249,655,0x3E,0x3F
0.0068313,656,0x40,0x41
0.0068333,656,0x41,0x42
0.0068353,656,0x42,0x43
0.0068417,657,0x44,0x45
0.0068437,657,0x45,0x46
0.0068457,657,0x46,0x47
0.0068521,658,0x48,0x49
0.0068541,658,0x49,0x4A
0.0068561,658,0x4A,0x4B
0.0068625,659,0x4C,0x4D
0.0068645,659,0x4D,0x4E
0.0068665,659,0x4E,0x4F
0.0068729,660,0x50,0x51
0.0068749,660,0x51,0x52
0.0068769,660,0x52,0x53
0.0068833,661,0x54,0x55
0.0068853,661,0x55,0x56
0.0068873,661,0x56,0x57
0.0068937,662,0x58,0x59
0.0068957,662,0x59,0x5A
0.0068977,662,0x5A,0x5B
0.0069041,663,0x5C,0x5D
0.0069061,663,0x5D,0x5E
0.0069081,663,0x5E,0x5F
0.0069145,664,0x60,0x61
0.0069165,664,0x61,0x62
0.0069185,664,0x62,0x63
0.0069249,665,0x64,0x65
0.0069269,665,0x65,0x66
0.0069289,665,0x66,0x67
0.0069353,666,0x68,0x69
0.0069373,666,0x69,0x6A
0.0069393,666,0x6A,0x6B
0.0069457,667,0x6C,0x6D
0.0069477,667,0x6D,0x6E
0.0069497,667,0x6E,0x6F
0.0069561,668,0x70,0x71
0.0069581,668,0x71,0x72
0.0069601,668,0x72,0x73
0.0069665,669,0x74,0x75
0.0069685,669,0x75,0x76
0.0069705,669,0x76,0x77
0.0069769,670,0x78,0x79
0.0069789,670,0x79,0x7A
0.0069809,670,0x7A,0x7B
0.0069873,671,0x7C,0x7D
0.0069893,671,0x7D,0x7E
0.0069913,671,0x7E,0x7F
0.0069977,672,0x80,0x81
0.0069997,672,0x81,0x82
0.0070017,672,0x82,0x83
0.0070081,673,0x84,0x85
0.0070101,673,0x85,0x86
0.0070121,673,0x86,0x87
0.0070185,674,0x88,0x89
0.0070205,674,0x89,0x8A
0.0070225,674,0x8A,0x8B
0.0070289,675,0x8C,0x8D
0.0070309,675,0x8D,0x8E
0.0070329,675,0x8E,0x8F
0.0070393,676,0x90,0x91
0.0070413,676,0x91,0x92
0.0070433,676,0x92,0x93
0.0070497,677,0x94,0x95
0.0070517,677,0x95,0x96
0.0070537,677,0x96,0x97
0.0070601,678,0x98,0x99
0.0070621,678,0x99,0x9A
0.0070641,678,0x9A,0x9B
0.0070705,679,0x9C,0x9D
0.0070725,679,0x9D,0x9E
0.0070745,679,0x9E,0x9F
0.0070809,680,0xA0,0xA1
0.0070829,680,0xA1,0xA2
0.0070849,680,0xA2,0xA3
0.0070913,681,0xA4,0xA5
0.0070933,681,0xA5,0xA6
0.0070953,681,0xA6,0xA7
0.0071017,682,0xA8,0xA9
0.0071037,682,0xA9,0xAA
0.0071057,682,0xAA,0xAB
0.0071121,683,0xAC,0xAD
0.0071141,683,0xAD,0xAE
0.0071161,683,0xAE,0xAF
0.0071225,684,0xB0,0xB1
0.0071245,684,0xB1,0xB2
0.0071265,684,0xB2,0xB3
0.0071329,685,0xB4,0xB5
0.0071349,685,0xB5,0xB6
0.0071369,685,0xB6,0xB7
0.0071433,686,0xB8,0xB9
0.0071453,686,0xB9,0xBA
0.0071473,686,0xBA,0xBB
0.0071537,687,0xBC,0xBD
0.0071557,687,0xBD,0xBE
0.0071577,687,0xBE,0xBF
0.0071641,688,0xC0,0xC1
0.0071661,688,0xC1,0xC2
0.0071681,688,0xC2,0xC3
0.0071745,689,0xC4,0xC5
0.0071765,689,0xC5,0xC6
0.0071785,689,0xC6,0xC7
0.0071849,690,0xC8,0xC9
0.0071869,690,0xC9,0xCA
0.0071889,690,0xCA,0xCB
0.0071953,691,0xCC,0xCD
0.0071973,691,0xCD,0xCE
0.0071993,691,0xCE,0xCF
0.0072057,692,0xD0,0xD1
0.0072077,692,0xD1,0xD2
0.0072097,692,0xD2,0xD3
0.0072161,693,0xD4,0xD5
0.0072181,693,0xD5,0xD6
0.0072201,693,0xD6,0xD7
0.0072265,694,0xD8,0xD9
0.0072285,694,0xD9,0xDA
0.0072305,694,0xDA,0xDB
0.0072369,695,0xDC,0xDD
0.0072389,695,0xDD,0xDE
0.0072409,695,0xDE,0xDF
0.0072473,696,0xE0,0xE1
0.0072493,696,0xE1,0xE2
0.0072513,696,0xE2,0xE3
0.0072577,697,0xE4,0xE5
0.0072597,697,0xE5,0xE6
0.0072617,697,0xE6,0xE7
0.0072681,698,0xE8,0xE9
0.0072701,698,0xE9,0xEA
0.0072721,698,0xEA,0xEB
0.0072785,699,0xEC,0xED
0.0072805,699,0xED,0xEE
0.0072825,699,0xEE,0xEF
0.0072889,700,0xF0,0xF1
0.0072909,700,0xF1,0xF2
0.0072929,700,0xF2,0xF3
0.0072993,701,0xF4,0xF5
0.0073013,701,0xF5,0xF6
0.0073033,701,0xF6,0xF7
0.0073097,702,0xF8,0xF9
0.0073117,702,0xF9,0xFA
0.0073137,702,0xFA,0xFB
0.0073201,703,0xFC,0xFD
0.0073221,703,0xFD,0xFE
0.0073241,703,0xFE,0xFF
0.0073305,704,0x00,0x01
0.0073325,704,0x01,0x02
0.0073345,704,0x02,0x03
0.0073409,705,0x04,0x05
0.0073429,705,0x05,0x06
0.0073449,705,0x06,0x07
0.0073513,706,0x08,0x09
0.0073533,706,0x09,0x0A
0.0073553,706,0x0A,0x0B
0.0073617,707,0x0C,0x0D
0.0073637,707,0x0D,0x0E
0.0073657,707,0x0E,0x0F
0.0073721,708,0x10,0x11
0.0073741,708,0x11,0x12
0.0073761,708,0x12,0x13
0.0073825,709,0x14,0x15
0.0073845,709,0x15,0x16
0.0073865,709,0x16,0x17
0.0073929,710,0x18,0x19
0.0073949,710,0x19,0x1A
0.0073969,710,0x1A,0x1B
0.0074033,711,0x1C,0x1D
0.0074053,711,0x1D,0x1E
0.0074073,711,0x1E,0x1F
0.0074137,712,0x20,0x21
0.0074157,712,0x21,0x22
0.0074177,712,0x22,0x23
0.0074241,713,0x24,0x25
0.0074261,713,0x25,0x26
0.0074281,713,0x26,0x27
0.0074345,714,0x28,0x29
0.0074365,714,0x29,0x2A
0.0074385,714,0x2A,0x2B
0.0074449,715,0x2C,0x2D
0.0074469,715,0x2D,0x2E
0.0074489,715,0x2E,0x2F
0.0074553,716,0x30,0x31
0.0074573,716,0x31,0x32
0.0074593,716,0x32,0x33
0.0074657,717,0x34,0x35
0.0074677,717,0x35,0x36
0.0074697,717,0x36,0x37
0.0074761,718,0x38,0x39
0.0074781,718,0x39,0x3A
0.0074801,718,0x3A,0x3B
0.0074865,719,0x3C,0x3D
0.0074885,719,0x3D,0x3E
0.0074905,719,0x3E,0x3F
0.0074969,720,0x40,0x41
0.0074989,720,0x41,0x42
0.0075009,720,0x42,0x43
0.0075073,721,0x44,0x45
0.0075093,721,0x45,0x46
0.0075113,721,0x46,0x47
0.0075177,722,0x48,0x49
0.0075197,722,0x49,0x4A
0.0075217,722,0x4A,0x4B
0.0075281,723,0x4C,0x4D
0.0075301,723,0x4D,0x4E
0.0075321,723,0x4E,0x4F
0.0075385,724,0x50,0x51
0.0075405,724,0x51,0x52
0.0075425,724,0x52,0x53
0.0075489,725,0x54,0x55
0.0075509,725,0x55,0x56
0.0075529,725,0x56,0x57
0.0075593,726,0x58,0x59
0.0075613,726,0x59,0x5A
0.0075633,726,0x5A,0x5B
0.0075697,727,0x5C,0x5D
0.0075717,727,0x5D,0x5E
0.0075737,727,0x5E,0x5F
0.0075801,728,0x60,0x61
0.0075821,728,0x61,0x62
0.0075841,728,0x62,0x63
0.0075905,729,0x64,0x65
0.0075925,729,0x65,0x66
0.0075945,729,0x66,0x67
0.0076009,730,0x68,0x69
0.0076029,730,0x69,0x6A
0.0076049,730,0x6A,0x6B
0.0076113,731,0x6C,0x6D
0.0076133,731,0x6D,0x6E
0.0076153,731,0x6E,0x6F
0.0076217,732,0x70,0x71
0.0076237,732,0x71,0x72
0.0076257,732,0x72,0x73
0.0076321,733,0x74,0x75
0.0076341,733,0x75,0x76
0.0076361,733,0x76,0x77
0.0076425,734,0x78,0x79
0.0076445,734,0x79,0x7A
0.0076465,734,0x7A,0x7B
0.0076529,735,0x7C,0x7D
0.0076549,735,0x7D,0x7E
0.0076569,735,0x7E,0x7F
0.0076633,736,0x80,0x81
0.0076653,736,0x81,0x82
0.0076673,736,0x82,0x83
0.0076737,737,0x84,0x85
0.0076757,737,0x85,0x86
0.0076777,737,0x86,0x87
0.0076841,738,0x88,0x89
0.0076861,738,0x89,0x8A
0.0076881,738,0x8A,0x8B
0.0076945,739,0x8C,0x8D
0.0076965,739,0x8D,0x8E
0.0076985,739,0x8E,0x8F
0.0077049,740,0x90,0x91
0.0077069,740,0x91,0x92
0.0077089,740,0x92,0x93
0.0077153,741,0x94,0x95
0.0077173,741,0x95,0x96
0.0077193,741,0x96,0x97
0.0077257,742,0x98,0x99
0.0077277,742,0x99,0x9A
0.0077297,742,0x9A,0x9B
0.0077361,743,0x9C,0x9D
0.0077381,743,0x9D,0x9E
0.0077401,743,0x9E,0x9F
0.0077465,744,0xA0,0xA1
0.0077485,744,0xA1,0xA2
0.0077505,744,0xA2,0xA3
0.0077569,745,0xA4,0xA5
0.0077589,745,0xA5,0xA6
0.0077609,745,0xA6,0xA7
0.0077673,746,0xA8,0xA9
0.0077693,746,0xA9,0xAA
0.0077713,746,0xAA,0xAB
0.0077777,747,0xAC,0xAD
0.0077797,747,0xAD,0xAE
0.0077817,747,0xAE,0xAF
0.0077881,748,0xB0,0xB1
0.0077901,748,0xB1,0xB2
0.0077921,748,0xB2,0xB3
0.0077985,749,0xB4,0xB5
0.0078005,749,0xB5,0xB6
0.0078025,749,0xB6,0xB7
0.0078089,750,0xB8,0xB9
0.0078109,750,0xB9,0xBA
0.0078129,750,0xBA,0xBB
0.0078193,751,0xBC,0xBD
0.0078213,751,0xBD,0xBE
0.0078233,751,0xBE,0xBF
0.0078297,752,0xC0,0xC1
0.0078317,752,0xC1,0xC2
0.0078337,752,0xC2,0xC3
0.0078401,753,0xC4,0xC5
0.0078421,753,0xC5,0xC6
0.0078441,753,0xC6,0xC7
0.0078505,754,0xC8,0xC9
0.0078525,754,0xC9,0xCA
0.0078545,754,0xCA,0xCB
0.0078609,755,0xCC,0xCD
0.0078629,755,0xCD,0xCE
0.0078649,755,0xCE,0xCF
0.0078713,756,0xD0,0xD1
0.0078733,756,0xD1,0xD2
0.0078753,756,0xD2,0xD3
0.0078817,757,0xD4,0xD5
0.0078837,757,0xD5,0xD6
0.0078857,757,0xD6,0xD7
0.0078921,758,0xD8,0xD9
0.0078941,758,0xD9,0xDA
0.0078961,758,0xDA,0xDB
0.0079025,759,0xDC,0xDD
0.0079045,759,0xDD,0xDE
0.0079065,759,0xDE,0xDF
0.0079129,760,0xE0,0xE1
0.0079149,760,0xE1,0xE2
0.0079169,760,0xE2,0xE3
0.0079233,761,0xE4,0xE5
0.0079253,761,0xE5,0xE6
0.0079273,761,0xE6,0xE7
0.0079337,762,0xE8,0xE9
0.0079357,762,0xE9,0xEA
0.0079377,762,0xEA,0xEB
0.0079441,763,0xEC,0xED
0.0079461,763,0xED,0xEE
0.0079481,763,0xEE,0xEF
0.0079545,764,0xF0,0xF1
0.0079565,764,0xF1,0xF2
0.0079585,764,0xF2,0xF3
0.0079649,765,0xF4,0xF5
0.0079669,765,0xF5,0xF6
0.0079689,765,0xF6,0xF7
0.0079753,766,0xF8,0xF9
0.0079773,766,0xF9,0xFA
0.0079793,766,0xFA,0xFB
0.0079857,767,0xFC,0xFD
0.0079877,767,0xFD,0xFE
0.0079897,767,0xFE,0xFF
0.0079961,768,0x00,0x01
0.0079981,768,0x01,0x02
0.0080001,768,0x02,0x03
0.0080065,769,0x04,0x05
0.0080085,769,0x05,0x06
0.0080105,769,0x06,0x07
0.0080169,770,0x08,0x09
0.0080189,770,0x09,0x0A
0.0080209,770,0x0A,0x0B
0.0080273,771,0x0C,0x0D
0.0080293,771,0x0D,0x0E
0.0080313,771,0x0E,0x0F
0.0080377,772,0x10,0x11
0.0080397,772,0x11,0x12
0.0080417,772,0x12,0x13
0.0080481,773,0x14,0x15
0.0080501,773,0x15,0x16
0.0080521,773,0x16,0x17
0.0080585,774,0x18,0x19
0.0080605,774,0x19,0x1A
0.0080625,774,0x1A,0x1B
0.0080689,775,0x1C,0x1D
0.0080709,775,0x1D,0x1E
0.0080729,775,0x1E,0x1F
0.0080793,776,0x20,0x21
0.0080813,776,0x21,0x22
0.0080833,776,0x22,0x23
0.0080897,777,0x24,0x25
0.0080917,777,0x25,0x26
0.0080937,777,0x26,0x27
0.0081001,778,0x28,0x29
0.0081021,778,0x29,0x2A
0.0081041,778,0x2A,0x2B
0.0081105,779,0x2C,0x2D
0.0081125,779,0x2D,0x2E
0.0081145,779,0x2E,0x2F
0.0081209,780,0x30,0x31
0.0081229,780,0x31,0x32
0.0081249,780,0x32,0x33
0.0081313,781,0x34,0x35
0.0081333,781,0x35,0x36
0.0081353,781,0x36,0x37
0.0081417,782,0x38,0x39
0.0081437,782,0x39,0x3A
0.0081457,782,0x3A,0x3B
0.0081521,783,0x3C,0x3D
0.0081541,783,0x3D,0x3E
0.0081561,783,0x3E,0x3F
0.0081625,784,0x40,0x41
0.0081645,784,0x41,0x42
0.0081665,784,0x42,0x43
0.0081729,785,0x44,0x45
0.0081749,785,0x45,0x46
0.0081769,785,0x46,0x47
0.0081833,786,0x48,0x49
0.0081853,786,0x49,0x4A
0.0081873,786,0x4A,0x4B
0.0081937,787,0x4C,0x4D
0.0081957,787,0x4D,0x4E
0.0081977,787,0x4E,0x4F
0.0082041,788,0x50,0x51
0.0082061,788,0x51,0x52
0.0082081,788,0x52,0x53
0.0082145,789,0x54,0x55
0.0082165,789,0x55,0x56
0.0082185,789,0x56,0x57
0.0082249,790,0x58,0x59
0.0082269,790,0x59,0x5A
0.0082289,790,0x5A,0x5B
0.0082353,791,0x5C,0x5D
0.0082373,791,0x5D,0x5E
0.0082393,791,0x5E,0x5F
0.0082457,792,0x60,0x61
0.0082477,792,0x61,0x62
0.0082497,792,0x62,0x63
0.0082561,793,0x64,0x65
0.0082581,793,0x65,0x66
0.0082601,793,0x66,0x67
0.0082665,794,0x68,0x69
0.0082685,794,0x69,0x6A
0.0082705,794,0x6A,0x6B
0.0082769,795,0x6C,0x6D
0.0082789,795,0x6D,0x6E
0.0082809,795,0x6E,0x6F
0.0082873,796,0x70,0x71
0.0082893,796,0x71,0x72
0.0082913,796,0x72,0x73
0.0082977,797,0x74,0x75
0.0082997,797,0x75,0x76
0.0083017,797,0x76,0x77
0.0083081,798,0x78,0x79
0.0083101,798,0x79,0x7A
0.0083121,798,0x7A,0x7B
0.0083185,799,0x7C,0x7D
0.0083205,799,0x7D,0x7E
0.0083225,799,0x7E,0x7F
0.0083289,800,0x80,0x81
0.0083309,800,0x81,0x82
0.0083329,800,0x82,0x83
0.0083393,801,0x84,0x85
0.0083413,801,0x85,0x86
0.0083433,801,0x86,0x87
0.0083497,802,0x88,0x89
0.0083517,802,0x89,0x8A
0.0083537,802,0x8A,0x8B
0.0083601,803,0x8C,0x8D
0.0083621,803,0x8D,0x8E
0.0083641,803,0x8E,0x8F
0.0083705,804,0x90,0x91
0.0083725,804,0x91,0x92
0.0083745,804,0x92,0x93
0.0083809,805,0x94,0x95
0.0083829,805,0x95,0x96
0.0083849,805,0x96,0x97
0.0083913,806,0x98,0x99
0.0083933,806,0x99,0x9A
0.0083953,806,0x9A,0x9B
0.0084017,807,0x9C,0x9D
0.0084037,807,0x9D,0x9E
0.0084057,807,0x9E,0x9F
0.0084121,808,0xA0,0xA1
0.0084141,808,0xA1,0xA2
0.0084161,808,0xA2,0xA3
0.0084225,809,0xA4,0xA5
0.0084245,809,0xA5,0xA6
0.0084265,809,0xA6,0xA7
0.0084329,810,0xA8,0xA9
0.0084349,810,0xA9,0xAA
0.0084369,810,0xAA,0xAB
0.0084433,811,0xAC,0xAD
0.0084453,811,0xAD,0xAE
0.0084473,811,0xAE,0xAF
0.0084537,812,0xB0,0xB1
0.0084557,812,0xB1,0xB2
0.0084577,812,0xB2,0xB3
0.0084641,813,0xB4,0xB5
0.0084661,813,0xB5,0xB6
